GeneID	Lenght	#Reads	EC#	RPKM	Archaea	Eukaryota	Bacteria	Actinobacteria	Bacteroidetes	Proteobacteria	Gammaproteobacteria	Betaproteobacteria	Alphaproteobacteria	Firmicutes	Bacilli	Clostridia	Clostridiaceae	Eubacteriaceae	Lachnospiraceae	Oscillospiraceae	Ruminococcaceae
WP_011109341.1	1689	2	0.0.0.0	10.938364259	0.0	5.46918212948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.46918212948	0.0
SDB09072.1	738	2	0.0.0.0	25.0337360886	0.0	0.0	0.0	0.0	12.5168680443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.5168680443	0.0
WP_016288856.1	1458	2	6.1.1.17	12.6713972794	0.0	0.0	0.0	0.0	6.33569863971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.33569863971	0.0
WP_056958883.1	924	2	1.8.1.9	19.9944775253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.99723876265	0.0	0.0	0.0	0.0	9.99723876265	0.0
CDB00115.1	165	2	0.0.0.0	111.969074142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.9845370709	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.9845370709	0.0
AAT06255.1	1377	2	0.0.0.0	13.41677359	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.70838679498	0.0	6.70838679498	0.0
WP_046149223.1	1467	2	1.1.1.49	12.5936586458	0.0	6.2968293229	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.2968293229	0.0
WP_008982366.1	1212	2	6.3.1.12	15.243314549	7.6216572745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.6216572745	0.0
WP_004842436.1	2067	3	3.6.5.n1	13.4070371795	8.93802478635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.46901239317	0.0
EGN36592.1	1041	2	1.6.5.11	17.7472595902	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.87362979509	0.0	0.0	0.0	0.0	0.0	0.0	8.87362979509	0.0
OEU69312.1	303	2	0.0.0.0	60.973258196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.486629098	0.0	30.486629098	0.0
WP_020223017.1	177	2	0.0.0.0	104.377950471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.1889752355	0.0	0.0	0.0	0.0	52.1889752355	0.0
WP_025580161.1	1299	2	0.0.0.0	14.2223997178	0.0	0.0	0.0	0.0	7.11119985889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.11119985889	0.0
WP_054331078.1	741	3	1.1.1.395	37.3985773955	12.4661924652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.4661924652	0.0	0.0	0.0	0.0	0.0	0.0	12.4661924652	0.0
WP_027641510.1	1350	2	0.0.0.0	13.6851090618	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.84255453088	0.0	0.0	0.0	0.0	0.0	0.0	6.84255453088	0.0
WP_016282806.1	2109	2	3.2.1.68	8.76002713769	4.38001356884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.38001356884	0.0
WP_024293593.1	1788	2	6.1.1.23	10.3327165735	5.16635828674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.16635828674	0.0
WP_022740373.1	627	2	0.0.0.0	29.4655458268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.7327729134	0.0	0.0	0.0	0.0	0.0	14.7327729134	0.0
CDA79159.1	684	2	0.0.0.0	27.0100836745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.5050418373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.5050418373	0.0
WP_023348897.1	300	2	0.0.0.0	61.5829907779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.791495389	0.0
WP_051149216.1	1617	2	0.0.0.0	11.4254157287	0.0	0.0	0.0	0.0	5.71270786437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.71270786437	0.0
EKN14583.1	375	2	0.0.0.0	49.2663926224	0.0	24.6331963112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.6331963112	0.0
WP_046146294.1	2910	2	0.0.0.0	6.34876193587	0.0	3.17438096794	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.17438096794	0.0
CDE63251.1	2844	2	0.0.0.0	6.49609607362	0.0	3.24804803681	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.24804803681	0.0
WP_015557938.1	342	2	0.0.0.0	54.0201673491	0.0	0.0	0.0	0.0	0.0	0.0	27.0100836745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0100836745	0.0
CDC38228.1	996	2	0.0.0.0	18.5490936078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.27454680391	0.0	0.0	0.0	0.0	0.0	0.0	9.27454680391	0.0
SCJ76106.1	1206	2	0.0.0.0	15.3191519348	0.0	0.0	0.0	0.0	0.0	0.0	7.65957596741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.65957596741	0.0
WP_027868477.1	804	2	1.3.1.108	22.9787279022	11.4893639511	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.4893639511	0.0
WP_045088851.1	1503	2	1.11.1.6	12.2920141273	0.0	6.14600706367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.14600706367	0.0
WP_016307987.1	1152	2	1.3.8.1	16.0372371818	0.0	0.0	0.0	0.0	8.01861859088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.01861859088	0.0
CCY36997.1	4269	2	2.7.7.6	4.32768733506	0.0	2.16384366753	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.16384366753	0.0
SCJ52864.1	717	2	4.6.1.1	25.7669417481	12.883470874	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.883470874	0.0
SCI12656.1	1632	2	6.2.1.3	11.3204027165	5.66020135827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.66020135827	0.0
WP_016223211.1	1371	7	0.0.0.0	47.1642161319	0.0	0.0	0.0	0.0	40.4264709702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.7377451617	0.0
gi|479166807|ref|NC_021018.1|:c268493-267801	693	1	3.1.1.61	13.3296516835	0.0	0.0	0.0	0.0	0.0	0.0	13.3296516835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WP_055226883.1	885	2	0.0.0.0	20.8755900942	0.0	0.0	0.0	0.0	10.4377950471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.4377950471	0.0
CRY94665.1	456	2	1.3.1.98	40.5151255118	0.0	20.2575627559	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.2575627559	0.0
WP_034239439.1	225	2	0.0.0.0	82.1106543706	0.0	0.0	0.0	0.0	41.0553271853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0553271853	0.0
WP_065547264.1	1191	2	2.7.2.1	15.5120883572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.75604417858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.75604417858	0.0
SCJ58607.1	504	2	0.0.0.0	36.6565421297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.3282710649	0.0	0.0	0.0	0.0	0.0	0.0	18.3282710649	0.0
WP_066084194.1	2643	3	2.7.9.1	10.485185717	6.99012381134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.49506190567	0.0
WP_033139104.1	900	2	0.0.0.0	20.5276635926	0.0	0.0	0.0	0.0	10.2638317963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.2638317963	0.0
KLU73739.1	1341	2	2.1.1.245	13.7769554313	0.0	0.0	0.0	0.0	6.88847771565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.88847771565	0.0
CDE73487.1	948	2	2.7.7.6	19.4882882209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.74414411043	0.0	9.74414411043	0.0
WP_066539621.1	780	2	2.1.1.185	23.6857656838	0.0	0.0	0.0	0.0	0.0	0.0	11.8428828419	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.8428828419	0.0
WP_016223603.1	579	2	0.0.0.0	31.9082853772	15.9541426886	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.9541426886	0.0
WP_023345994.1	921	2	4.1.1.23	20.0596061166	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0298030583	0.0	0.0	0.0	0.0	0.0	0.0	10.0298030583	0.0
gi|220903286|ref|NC_011883.1|:2593387-2595303	1917	1	1.4.1.2	4.81870037386	0.0	0.0	0.0	4.81870037386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WP_023347420.1	462	2	0.0.0.0	39.9889550506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.9944775253	0.0	0.0	0.0	0.0	0.0	0.0	19.9944775253	0.0
EFR54397.1	489	2	1.16.3.2	37.7809759374	0.0	18.8904879687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.8904879687	0.0
WP_010262267.1	585	2	0.0.0.0	31.5810209118	0.0	15.7905104559	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.7905104559	0.0
CDD74143.1	1503	2	0.0.0.0	12.2920141273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.14600706367	0.0	0.0	0.0	0.0	0.0	0.0	6.14600706367	0.0
WP_022788367.1	1467	14	0.0.0.0	88.1556105206	0.0	0.0	0.0	0.0	0.0	0.0	81.8587811977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.2968293229	0.0
WP_016305002.1	1620	4	1.8.1.14	22.8085151029	5.70212877574	0.0	0.0	0.0	5.70212877574	0.0	0.0	0.0	5.70212877574	0.0	0.0	0.0	0.0	0.0	0.0	5.70212877574	0.0
SCJ44230.1	2085	2	2.7.7.8	8.86086198244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.43043099122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.43043099122	0.0
WP_021749897.1	243	2	0.0.0.0	76.0283836765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0141918382	0.0	0.0	0.0	0.0	0.0	0.0	38.0141918382	0.0
CDD08135.1	657	2	0.0.0.0	28.1200871132	0.0	0.0	0.0	0.0	14.0600435566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0600435566	0.0
CCY26437.1	1401	3	0.0.0.0	19.7804038901	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.1869359268	0.0	0.0	0.0	0.0	0.0	0.0	6.59346796338	0.0
WP_066557126.1	1539	2	6.3.5.2	12.0044816331	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.00224081656	0.0	0.0	0.0	0.0	0.0	0.0	6.00224081656	0.0
WP_016291701.1	777	2	4.3.3.7	23.7772165166	0.0	0.0	0.0	0.0	11.8886082583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.8886082583	0.0
CBL41157.1	1911	2	1.3.8.1	9.66765946279	0.0	0.0	0.0	0.0	4.83382973139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.83382973139	0.0
gi|479185170|ref|NC_021030.1|:c3395672-3393591	2082	1	3.6.4.6	4.43681489755	0.0	4.43681489755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCZ44711.1	996	2	1.2.1.12	18.5490936078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.27454680391	0.0	9.27454680391	0.0
WP_016307683.1	1335	2	3.6.4.12	13.8388743321	0.0	0.0	0.0	0.0	6.91943716606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.91943716606	0.0
WP_016220212.1	2631	2	3.6.4.12	7.02200578996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.51100289498	0.0
SCH48267.1	786	2	0.0.0.0	23.5049583122	11.7524791561	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.7524791561	0.0
CDD28124.1	1200	2	2.7.1.25	15.3957476945	7.69787384724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.69787384724	0.0
CCX37613.1	1743	2	0.0.0.0	10.5994820616	0.0	0.0	0.0	0.0	0.0	0.0	5.2997410308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.2997410308	0.0
WP_024735794.1	1290	3	6.3.5.2	21.4824386435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.3216257623	0.0	7.16081288116	0.0
WP_016221552.1	660	2	0.0.0.0	27.9922685354	0.0	0.0	0.0	0.0	13.9961342677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.9961342677	0.0
CCZ65249.1	318	2	2.3.1.8	58.0971611113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0485805556	0.0	0.0	0.0	0.0	0.0	0.0	29.0485805556	0.0
CCX75247.1	585	2	0.0.0.0	31.5810209118	0.0	0.0	0.0	0.0	15.7905104559	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.7905104559	0.0
CDF08179.1	2475	2	2.4.1.1	7.46460494278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.73230247139	0.0	0.0	0.0	0.0	0.0	0.0	3.73230247139	0.0
SCH73377.1	1035	2	1.17.1.8	17.8501422545	0.0	0.0	0.0	0.0	0.0	8.92507112724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.92507112724	0.0
gi|350268398|ref|NC_016048.1|:c1331391-1328641	2751	3	0.0.0.0	10.0735535624	3.35785118746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.35785118746	0.0	0.0	0.0	0.0	3.35785118746	0.0	0.0	0.0
WP_016226588.1	1620	4	0.0.0.0	22.8085151029	5.70212877574	0.0	0.0	0.0	5.70212877574	0.0	0.0	5.70212877574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.70212877574	0.0
WP_021637387.1	2112	2	3.2.1.37	8.74758391732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.37379195866	0.0	0.0	0.0	0.0	0.0	0.0	4.37379195866	0.0
WP_013610802.1	861	2	0.0.0.0	21.4574880759	0.0	10.728744038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.728744038	0.0
SCH61857.1	1176	2	2.7.7.8	15.709946627	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.85497331351	0.0	0.0	0.0	0.0	0.0	0.0	7.85497331351	0.0
CDD66494.1	627	2	2.4.2.9	29.4655458268	0.0	0.0	0.0	0.0	14.7327729134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.7327729134	0.0
gi|150006674|ref|NC_009615.1|:1226546-1227544	999	3	1.1.1.28	27.740085936	0.0	27.740085936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WP_009461339.1	1827	2	1.21.4.1	10.112149553	5.05607477651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.05607477651	0.0
CDA80915.1	1956	2	2.7.11.1	9.44524398435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.44524398435	0.0
WP_005638732.1	1047	2	5.5.1.25	17.6455560968	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.82277804842	0.0	8.82277804842	0.0
CCX74767.1	1665	2	3.5.2.6	11.0960343744	5.5480171872	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.5480171872	0.0
WP_066559649.1	2022	3	3.2.1.177	13.7054133779	4.56847112596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.56847112596	0.0	4.56847112596	0.0
SCG95384.1	624	2	0.0.0.0	29.6072071048	0.0	0.0	0.0	0.0	14.8036035524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.8036035524	0.0
WP_016225396.1	1008	2	0.0.0.0	18.3282710649	0.0	0.0	0.0	0.0	9.16413553243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.16413553243	0.0
WP_059068837.1	2430	2	6.1.1.4	7.60283836765	3.80141918382	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.80141918382	0.0
SEW08250.1	1452	2	6.3.4.21	12.7237584252	6.3618792126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.3618792126	0.0
WP_008150799.1	600	2	0.0.0.0	30.791495389	0.0	15.3957476945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.3957476945	0.0
WP_069987084.1	1161	2	1.1.1.1	15.9129175137	0.0	0.0	0.0	0.0	7.95645875684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.95645875684	0.0
CDB87271.1	2019	2	4.2.1.49	9.15051868915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.15051868915	0.0
SCH22218.1	2088	5	3.6.5.n1	22.1203271473	4.42406542945	0.0	0.0	0.0	4.42406542945	0.0	0.0	0.0	8.8481308589	0.0	0.0	0.0	0.0	0.0	0.0	4.42406542945	0.0
WP_009462449.1	1731	2	5.4.2.2	10.6729620066	0.0	0.0	0.0	0.0	5.33648100329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.33648100329	0.0
gi|150002608|ref|NC_009614.1|:c1907374-1906790	585	3	5.2.1.8	47.3715313677	0.0	15.7905104559	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.5810209118	0.0	0.0	0.0
WP_016288897.1	1539	3	5.4.2.12	18.0067224497	0.0	0.0	0.0	0.0	12.0044816331	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.00224081656	0.0
WP_070087740.1	285	2	0.0.0.0	64.8242008189	32.4121004094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.4121004094	0.0
WP_016216640.1	405	2	0.0.0.0	45.6170302059	0.0	0.0	0.0	0.0	0.0	22.8085151029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.8085151029	0.0
WP_016324470.1	945	2	0.0.0.0	19.5501558025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.5501558025	0.0
WP_008370094.1	1290	2	2.5.1.7	14.3216257623	0.0	0.0	0.0	0.0	7.16081288116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.16081288116	0.0
WP_016299716.1	2565	2	4.2.2.2	7.20268897988	0.0	0.0	0.0	0.0	3.60134448994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.60134448994	0.0
SCJ79669.1	3672	2	3.4.21.53	5.03129009624	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.51564504812	0.0	0.0	0.0	0.0	0.0	0.0	2.51564504812	0.0
CDC49914.1	1035	2	0.0.0.0	17.8501422545	8.92507112724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.92507112724	0.0
CDD59297.1	1662	2	6.3.4.3	11.1160633173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.55803165866	0.0	0.0	0.0	0.0	0.0	0.0	5.55803165866	0.0
SCH20744.1	840	2	0.0.0.0	21.9939252778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.9969626389	0.0	0.0	0.0	0.0	0.0	0.0	10.9969626389	0.0
SCJ65212.1	2097	2	2.7.13.3	8.81015604835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.40507802417	0.0	0.0	0.0	0.0	0.0	0.0	4.40507802417	0.0
WP_054339576.1	1437	2	6.1.1.15	12.8565742751	6.42828713757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.42828713757	0.0
SCH34862.1	1506	2	3.6.3.14	12.2675280434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.13376402171	0.0	6.13376402171	0.0
WP_013738724.1	1032	2	1.2.1.59	17.9020322029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.95101610145	0.0	8.95101610145	0.0
WP_016219138.1	783	2	0.0.0.0	23.5950156237	0.0	0.0	0.0	0.0	11.7975078119	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.7975078119	0.0
WP_057481586.1	1926	2	3.6.1.3	9.59236616479	0.0	4.79618308239	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.79618308239	0.0
WP_016306028.1	822	2	0.0.0.0	22.4755440795	0.0	0.0	0.0	0.0	11.2377720398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.2377720398	0.0
WP_035104375.1	1557	2	0.0.0.0	11.8657014986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.93285074932	0.0	0.0	0.0	0.0	0.0	0.0	5.93285074932	0.0
WP_016307956.1	3555	2	0.0.0.0	5.1968768589	0.0	0.0	0.0	0.0	2.59843842945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.59843842945	0.0
WP_040658978.1	1557	2	3.6.3.17	11.8657014986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.93285074932	0.0	0.0	0.0	0.0	0.0	0.0	5.93285074932	0.0
EOS41970.1	714	2	0.0.0.0	25.8752062092	0.0	0.0	0.0	0.0	12.9376031046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.9376031046	0.0
WP_008980237.1	471	2	0.0.0.0	39.2248348904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.6124174452	0.0	0.0	0.0	0.0	0.0	0.0	19.6124174452	0.0
WP_016304754.1	687	2	0.0.0.0	26.8921357109	0.0	0.0	0.0	0.0	13.4460678554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.4460678554	0.0
WP_028529154.1	264	3	0.0.0.0	104.971007008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.9903356693	0.0	0.0	0.0	0.0	0.0	34.9903356693	0.0	34.9903356693	0.0
CCZ46121.1	261	2	0.0.0.0	70.7850468712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.3925234356	0.0	0.0	0.0	0.0	0.0	0.0	35.3925234356	0.0
WP_028042814.1	1122	2	3.6.3.30	16.466040315	8.23302015748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.23302015748	0.0
WP_009248368.1	1230	2	0.0.0.0	15.0202416532	0.0	0.0	0.0	0.0	7.51012082658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.51012082658	0.0
WP_008401794.1	1152	2	1.6.3.4	16.0372371818	0.0	0.0	0.0	0.0	8.01861859088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.01861859088	0.0
CRY95244.1	627	2	0.0.0.0	29.4655458268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.7327729134	0.0	14.7327729134	0.0
CDC28895.1	897	2	0.0.0.0	20.5963179859	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.298158993	0.0	10.298158993	0.0
WP_004604789.1	1233	2	2.1.2.1	14.983696053	0.0	0.0	0.0	0.0	7.49184802651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.49184802651	0.0
gi|387896523|ref|NC_017912.1|:721552-722415	864	1	0.0.0.0	10.6914914545	0.0	0.0	0.0	0.0	0.0	0.0	10.6914914545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WP_016169578.1	780	5	2.1.1.80	59.2144142096	0.0	0.0	0.0	0.0	47.3715313677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.8428828419	0.0
SCH65114.1	564	2	0.0.0.0	32.7569099883	0.0	0.0	0.0	0.0	16.3784549941	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.3784549941	0.0
WP_055288219.1	669	2	0.0.0.0	27.6156909318	0.0	0.0	0.0	0.0	13.8078454659	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.8078454659	0.0
WP_035103418.1	1350	2	1.1.1.205	13.6851090618	6.84255453088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.84255453088	0.0
WP_016225569.1	840	2	4.2.1.32	21.9939252778	10.9969626389	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.9969626389	0.0
WP_021749932.1	1146	2	5.1.3.14	16.1212017743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.06060088717	0.0	0.0	0.0	0.0	0.0	0.0	8.06060088717	0.0
